next,productId,year,month,units,avg,count,max,min,prev
120,1764,2017,5,180,20,9,84,12,72
120,1764,2017,6,120,15,8,24,12,180
132,1764,2017,7,120,12,10,12,12,120
208,1764,2017,8,132,13,10,24,12,120
239,1764,2017,9,208,17,12,36,2,132
247,1764,2017,10,239,26,9,144,1,208
60,1765,2017,1,82,20,4,48,10,216
48,1765,2017,2,60,20,3,36,12,82
43,1765,2017,3,48,12,4,12,12,60
24,1765,2017,4,43,14,3,19,12,48
85,1765,2017,5,24,12,2,12,12,43
56,1765,2017,6,85,12,7,24,1,24
24,1765,2017,7,56,14,4,24,8,85
48,1765,2017,8,24,12,2,12,12,56
49,1765,2017,9,48,12,4,12,12,24
14,1765,2017,10,49,16,3,24,12,48
48,1766,2017,1,48,12,4,12,12,36
72,1766,2017,2,48,12,4,12,12,48
36,1766,2017,3,72,18,4,36,12,48
96,1766,2017,4,36,12,3,12,12,72
60,1766,2017,5,96,13,7,24,12,36
156,1766,2017,6,60,20,3,24,12,96
26,1766,2017,7,156,26,6,60,12,60
97,1766,2017,8,26,8,3,12,2,156
48,1766,2017,9,97,12,8,24,1,26
87,1766,2017,10,48,12,4,12,12,97
71,1767,2017,1,50,5,9,20,2,34
49,1767,2017,2,71,6,11,24,2,50
64,1767,2017,3,49,3,15,8,1,71
69,1767,2017,4,64,4,14,18,1,49
25,1767,2017,5,69,4,16,18,2,64
14,1767,2017,6,25,3,8,5,2,69
13,1767,2017,7,14,4,3,8,2,25
6,1767,2017,8,13,3,4,5,2,14
11,1767,2017,9,6,3,2,4,2,13
9,1767,2017,10,11,2,5,4,1,6
4,1769,2017,1,3,1,3,1,1,2
11,1769,2017,2,4,1,4,1,1,3
6,1769,2017,3,11,2,5,4,1,4
8,1769,2017,4,6,1,4,3,1,11
7,1769,2017,5,8,1,5,3,1,6
2,1769,2017,6,7,1,7,1,1,8
5,1769,2017,7,2,1,2,1,1,7
5,1769,2017,8,5,1,4,2,1,2
1,1769,2017,9,5,2,2,4,1,5
1,1769,2017,10,1,1,1,1,1,5
3,1770,2017,1,3,3,1,3,3,3
8,1770,2017,2,3,1,2,2,1,3
9,1770,2017,3,8,8,1,8,8,3
12,1770,2017,4,9,3,3,6,1,8
13,1770,2017,5,12,2,6,3,1,9
2,1770,2017,6,13,4,3,10,1,12
4,1770,2017,7,2,2,1,2,2,13
2,1770,2017,8,4,4,1,4,4,2
9,1770,2017,9,2,2,1,2,2,4
2,1770,2017,10,9,4,2,7,2,2
30,1774,2017,1,23,3,7,10,1,8
35,1774,2017,2,30,2,13,8,1,23
24,1774,2017,3,35,3,11,10,1,30
33,1774,2017,4,24,2,9,5,1,35
13,1774,2017,5,33,3,9,8,2,24
12,1774,2017,6,13,2,5,6,1,33
5,1774,2017,7,12,3,4,8,1,13
17,1774,2017,8,5,1,3,2,1,12
8,1774,2017,9,17,2,6,8,1,5
1,1774,2017,10,8,2,3,4,1,17
27,1776,2017,1,39,5,7,10,1,20
30,1776,2017,2,27,5,5,7,2,39
72,1776,2017,3,30,5,6,6,2,27
99,1776,2017,4,72,9,8,18,2,30
86,1776,2017,5,99,7,14,12,2,72
174,1776,2017,6,86,8,10,18,6,99
15,1776,2017,7,174,29,6,150,2,86
46,1776,2017,8,15,7,2,11,4,174
26,1776,2017,9,46,5,9,12,1,15
26,1776,2017,10,26,6,4,12,2,46
30,1779,2017,1,598,39,15,216,2,3367
8,1779,2017,2,30,6,5,12,3,598
14,1779,2017,3,8,4,2,6,2,30
3,1779,2017,4,14,7,2,12,2,8
4,1779,2017,5,3,3,1,3,3,14
2,1779,2017,6,4,4,1,4,4,3
25,1779,2017,7,2,2,1,2,2,4
97,1779,2017,8,25,12,2,24,1,2
176,1779,2017,9,97,6,15,37,1,25
238,1779,2017,10,176,9,19,41,1,97
51,1780,2017,1,71,5,13,12,1,391
25,1780,2017,2,51,4,11,12,1,71
33,1780,2017,3,25,4,6,7,2,51
46,1780,2017,4,33,4,8,7,2,25
29,1780,2017,5,46,9,5,26,4,33
29,1780,2017,6,29,3,8,6,1,46
383,1780,2017,7,29,4,7,8,2,29
369,1780,2017,8,383,29,13,320,2,29
400,1780,2017,9,369,16,23,44,1,383
890,1780,2017,10,400,15,26,33,4,369
36,1783,2017,1,20,2,10,8,1,20
55,1783,2017,2,36,3,11,17,1,20
12,1783,2017,3,55,9,6,32,1,36
53,1783,2017,4,12,1,7,4,1,55
14,1783,2017,5,53,4,12,36,1,12
19,1783,2017,6,14,1,9,4,1,53
17,1783,2017,7,19,2,7,12,1,14
67,1783,2017,8,17,2,8,6,1,19
15,1783,2017,9,67,6,11,40,1,17
32,1783,2017,10,15,1,11,3,1,67
73,1784,2017,1,189,14,13,145,1,48
93,1784,2017,2,73,6,12,14,1,189
41,1784,2017,3,93,5,16,40,1,73
33,1784,2017,4,41,2,14,13,1,93
36,1784,2017,5,33,2,13,6,1,41
75,1784,2017,6,36,4,8,16,2,33
42,1784,2017,7,75,6,11,48,1,36
108,1784,2017,8,42,4,9,14,1,75
49,1784,2017,9,108,6,17,42,1,42
76,1784,2017,10,49,3,16,12,1,108
76,1785,2017,1,42,3,13,6,1,14
68,1785,2017,2,76,5,14,16,1,42
50,1785,2017,3,68,5,12,38,1,76
28,1785,2017,4,50,3,16,12,1,68
28,1785,2017,5,28,2,10,6,1,50
9,1785,2017,6,28,3,8,6,1,28
42,1785,2017,7,9,1,5,2,1,28
75,1785,2017,8,42,3,14,13,1,9
28,1785,2017,9,75,5,14,42,1,42
36,1785,2017,10,28,3,9,12,1,75
108,1786,2017,1,22,2,9,6,1,31
98,1786,2017,2,108,9,12,38,1,22
32,1786,2017,3,98,9,10,52,2,108
36,1786,2017,4,32,2,11,12,1,98
11,1786,2017,5,36,5,7,24,1,32
50,1786,2017,6,11,2,5,4,1,36
13,1786,2017,7,50,7,7,24,1,11
71,1786,2017,8,13,1,7,3,1,50
26,1786,2017,9,71,7,9,42,1,13
42,1786,2017,10,26,3,8,8,1,71
109,1787,2017,1,22,2,8,6,1,12
79,1787,2017,2,109,9,12,39,1,22
16,1787,2017,3,79,7,10,48,1,109
38,1787,2017,4,16,2,7,3,1,79
11,1787,2017,5,38,4,8,24,1,16
31,1787,2017,6,11,2,5,4,1,38
21,1787,2017,7,31,6,5,24,1,11
53,1787,2017,8,21,2,8,5,1,31
18,1787,2017,9,53,8,6,42,1,21
16,1787,2017,10,18,4,4,12,1,53
47,1788,2017,1,64,3,18,16,1,39
99,1788,2017,2,47,3,12,12,1,64
44,1788,2017,3,99,5,19,19,1,47
85,1788,2017,4,44,3,13,9,1,99
86,1788,2017,5,85,5,17,34,1,44
96,1788,2017,6,86,4,18,38,1,85
89,1788,2017,7,96,7,13,62,1,86
39,1788,2017,8,89,5,15,24,1,96
41,1788,2017,9,39,2,19,7,1,89
72,1788,2017,10,41,2,14,6,1,39
39,1789,2017,1,49,3,14,16,1,36
78,1789,2017,2,39,4,8,12,1,49
28,1789,2017,3,78,4,19,13,1,39
121,1789,2017,4,28,2,10,6,1,78
77,1789,2017,5,121,8,15,62,1,28
55,1789,2017,6,77,4,17,35,1,121
57,1789,2017,7,55,6,9,42,1,77
24,1789,2017,8,57,4,13,14,1,55
60,1789,2017,9,24,2,12,3,1,57
50,1789,2017,10,60,4,13,24,1,24
69,1790,2017,1,56,4,12,12,1,32
65,1790,2017,2,69,4,17,9,1,56
2,1790,2017,3,65,4,14,18,1,69
78,1790,2017,4,2,1,2,1,1,65
35,1790,2017,5,78,6,12,34,1,2
27,1790,2017,6,35,2,13,6,1,78
50,1790,2017,7,27,3,7,8,1,35
82,1790,2017,8,50,3,13,8,1,27
38,1790,2017,9,82,4,17,41,1,50
62,1790,2017,10,38,3,12,10,1,82
177,1794,2017,1,133,9,14,30,1,90
537,1794,2017,2,177,14,12,41,1,133
398,1794,2017,3,537,25,21,106,1,177
142,1794,2017,4,398,23,17,108,1,537
330,1794,2017,5,142,10,14,36,1,398
130,1794,2017,6,330,19,17,109,1,142
158,1794,2017,7,130,8,15,28,1,330
132,1794,2017,8,158,12,13,36,2,130
164,1794,2017,9,132,8,15,36,1,158
199,1794,2017,10,164,14,11,96,1,132
29,1795,2017,1,31,3,9,16,1,13
45,1795,2017,2,29,4,7,8,1,31
12,1795,2017,3,45,5,8,10,2,29
29,1795,2017,4,12,6,2,8,4,45
36,1795,2017,5,29,2,10,6,1,12
26,1795,2017,6,36,6,6,16,1,29
22,1795,2017,7,26,2,9,4,1,36
33,1795,2017,8,22,3,7,5,1,26
30,1795,2017,9,33,3,9,12,1,22
30,1795,2017,10,30,3,8,5,2,33
46,1796,2017,1,33,4,7,16,1,8
51,1796,2017,2,46,5,8,12,2,33
26,1796,2017,3,51,5,9,10,1,46
32,1796,2017,4,26,5,5,12,1,51
68,1796,2017,5,32,4,8,11,1,26
30,1796,2017,6,68,9,7,20,1,32
13,1796,2017,7,30,5,6,12,1,68
27,1796,2017,8,13,4,3,6,1,30
32,1796,2017,9,27,3,7,12,1,13
43,1796,2017,10,32,3,9,6,1,27
123,1806,2017,1,45,6,7,16,1,89
105,1806,2017,2,123,15,8,48,1,45
32,1806,2017,3,105,9,11,48,1,123
77,1806,2017,4,32,5,6,8,1,105
108,1806,2017,5,77,12,6,48,1,32
16,1806,2017,6,108,12,9,48,2,77
10,1806,2017,7,16,4,4,12,1,108
28,1806,2017,8,10,2,4,4,1,16
2,1806,2017,9,28,4,6,8,1,10
41,1806,2017,10,2,2,1,2,2,28
16,1811,2017,1,1,1,1,1,1,7
16,1811,2017,2,16,8,2,8,8,1
8,1811,2017,3,16,8,2,8,8,16
10,1811,2017,4,8,8,1,8,8,16
1,1811,2017,5,10,5,2,8,2,8
3,1811,2017,6,1,1,1,1,1,10
2,1811,2017,7,3,1,2,2,1,1
2,1811,2017,8,2,1,2,1,1,3
1,1811,2017,9,2,2,1,2,2,2
2,1811,2017,10,1,1,1,1,1,2
21,1832,2017,1,29,3,9,8,1,58
73,1832,2017,2,21,4,5,12,1,29
18,1832,2017,3,73,4,15,24,1,21
16,1832,2017,4,18,2,8,4,1,73
14,1832,2017,5,16,2,6,4,1,18
16,1832,2017,6,14,1,8,3,1,16
6,1832,2017,7,16,1,11,5,1,14
13,1832,2017,8,6,1,5,2,1,16
34,1832,2017,9,13,1,7,3,1,6
58,1832,2017,10,34,3,9,13,1,13
20,1833,2017,1,31,4,7,8,1,74
28,1833,2017,2,20,3,6,7,2,31
20,1833,2017,3,28,3,9,9,1,20
29,1833,2017,4,20,10,2,19,1,28
15,1833,2017,5,29,3,8,6,2,20
5,1833,2017,6,15,3,4,6,1,29
18,1833,2017,7,5,1,3,3,1,15
39,1833,2017,8,18,3,6,6,1,5
18,1833,2017,9,39,6,6,24,1,18
41,1833,2017,10,18,2,7,6,1,39
236,1834,2017,1,234,19,12,60,2,204
302,1834,2017,2,236,14,16,72,1,234
159,1834,2017,3,302,17,17,72,2,236
227,1834,2017,4,159,13,12,25,1,302
128,1834,2017,5,227,17,13,36,6,159
205,1834,2017,6,128,12,10,24,6,227
224,1834,2017,7,205,20,10,72,1,128
108,1834,2017,8,224,20,11,78,6,205
350,1834,2017,9,108,12,9,24,6,224
84,1834,2017,10,350,23,15,72,1,108
35,1836,2017,1,28,2,10,8,1,9
29,1836,2017,2,35,3,10,12,1,28
33,1836,2017,3,29,2,10,4,1,35
38,1836,2017,4,33,3,11,8,1,29
38,1836,2017,5,38,4,9,11,1,33
14,1836,2017,6,38,4,9,10,2,38
24,1836,2017,7,14,2,6,4,1,38
9,1836,2017,8,24,6,4,10,2,14
17,1836,2017,9,9,2,4,3,2,24
11,1836,2017,10,17,2,6,6,1,9
202,1837,2017,1,217,21,10,72,6,92
316,1837,2017,2,202,16,12,100,2,217
54,1837,2017,3,316,17,18,106,2,202
266,1837,2017,4,54,6,9,12,1,316
97,1837,2017,5,266,24,11,106,1,54
77,1837,2017,6,97,7,13,24,1,266
158,1837,2017,7,77,7,10,18,1,97
221,1837,2017,8,158,13,12,106,1,77
107,1837,2017,9,221,14,15,100,1,158
157,1837,2017,10,107,6,16,18,1,221
189,1838,2017,1,212,15,14,100,1,79
78,1838,2017,2,189,15,12,80,1,212
197,1838,2017,3,78,6,12,18,1,189
233,1838,2017,4,197,11,17,50,1,78
104,1838,2017,5,233,12,19,51,1,197
61,1838,2017,6,104,8,12,50,1,233
80,1838,2017,7,61,5,11,12,1,104
89,1838,2017,8,80,5,14,18,1,61
61,1838,2017,9,89,5,16,53,1,80
97,1838,2017,10,61,4,13,12,1,89
132,1839,2017,1,173,17,10,50,1,58
43,1839,2017,2,132,14,9,60,2,173
74,1839,2017,3,43,4,9,10,1,132
104,1839,2017,4,74,8,9,15,1,43
134,1839,2017,5,104,11,9,22,2,74
79,1839,2017,6,134,14,9,50,1,104
57,1839,2017,7,79,6,12,20,1,134
81,1839,2017,8,57,7,8,20,1,79
163,1839,2017,9,81,9,9,30,1,57
178,1839,2017,10,163,9,17,67,1,81
205,1840,2017,1,222,17,13,108,1,86
140,1840,2017,2,205,17,12,128,1,222
94,1840,2017,3,140,9,15,34,1,205
147,1840,2017,4,94,7,12,16,1,140
223,1840,2017,5,147,9,15,29,1,94
99,1840,2017,6,223,13,16,75,1,147
260,1840,2017,7,99,6,15,16,1,223
175,1840,2017,8,260,14,18,51,1,99
139,1840,2017,9,175,13,13,50,1,260
364,1840,2017,10,139,8,16,20,2,175
153,1841,2017,1,151,15,10,50,3,70
124,1841,2017,2,153,17,9,50,6,151
158,1841,2017,3,124,8,15,50,1,153
191,1841,2017,4,158,10,15,62,1,124
74,1841,2017,5,191,13,14,56,2,158
104,1841,2017,6,74,6,11,24,1,191
172,1841,2017,7,104,9,11,56,1,74
238,1841,2017,8,172,12,14,50,1,104
124,1841,2017,9,238,15,15,106,1,172
324,1841,2017,10,124,5,21,15,1,238
218,1842,2017,1,417,27,15,200,1,257
1057,1842,2017,2,218,15,14,100,1,417
319,1842,2017,3,1057,62,17,603,1,218
297,1842,2017,4,319,19,16,112,3,1057
222,1842,2017,5,297,18,16,104,1,319
489,1842,2017,6,222,20,11,100,2,297
240,1842,2017,7,489,32,15,216,2,222
388,1842,2017,8,240,16,15,103,1,489
231,1842,2017,9,388,22,17,204,2,240
323,1842,2017,10,231,12,18,100,1,388
112,1843,2017,1,141,23,6,62,1,83
37,1843,2017,2,112,16,7,50,2,141
195,1843,2017,3,37,12,3,13,12,112
78,1843,2017,4,195,27,7,132,1,37
124,1843,2017,5,78,19,4,50,4,195
56,1843,2017,6,124,24,5,50,3,78
19,1843,2017,7,56,11,5,28,2,124
163,1843,2017,8,19,6,3,12,3,56
85,1843,2017,9,163,18,9,50,2,19
104,1843,2017,10,85,10,8,24,1,163
73,1845,2017,1,238,15,15,93,1,91
58,1845,2017,2,73,8,9,18,4,238
109,1845,2017,3,58,5,10,16,1,73
111,1845,2017,4,109,8,13,25,2,58
138,1845,2017,5,111,6,17,14,1,109
181,1845,2017,6,138,11,12,24,1,111
220,1845,2017,7,181,13,13,80,1,138
94,1845,2017,8,220,18,12,86,2,181
319,1845,2017,9,94,6,15,18,1,220
118,1845,2017,10,319,22,14,92,1,94
11,1846,2017,1,55,13,4,36,1,24
13,1846,2017,2,11,5,2,6,5,55
13,1846,2017,3,13,3,4,4,3,11
14,1846,2017,4,13,4,3,6,1,13
11,1846,2017,5,14,4,3,6,2,13
29,1846,2017,6,11,5,2,6,5,14
15,1846,2017,7,29,9,3,20,2,11
14,1846,2017,8,15,5,3,12,1,29
100,1846,2017,9,14,2,5,4,2,15
114,1846,2017,10,100,12,8,80,1,14
119,1847,2017,1,77,11,7,24,2,184
59,1847,2017,2,119,17,7,60,2,77
84,1847,2017,3,59,11,5,24,1,119
214,1847,2017,4,84,9,9,13,1,59
90,1847,2017,5,214,15,14,84,1,84
78,1847,2017,6,90,7,12,24,1,214
121,1847,2017,7,78,7,10,12,2,90
103,1847,2017,8,121,12,10,16,4,78
132,1847,2017,9,103,17,6,60,1,121
227,1847,2017,10,132,8,16,24,1,103
463,1848,2017,1,549,27,20,192,1,100
752,1848,2017,2,463,22,21,116,1,549
429,1848,2017,3,752,28,26,114,2,463
505,1848,2017,4,429,22,19,64,2,752
594,1848,2017,5,505,24,21,123,2,429
631,1848,2017,6,594,27,22,232,1,505
548,1848,2017,7,631,27,23,121,1,594
578,1848,2017,8,548,24,22,132,2,631
446,1848,2017,9,578,26,22,111,1,548
251,1848,2017,10,446,21,21,108,2,578
416,1849,2017,1,759,58,13,492,2,96
457,1849,2017,2,416,27,15,192,2,759
269,1849,2017,3,457,25,18,108,2,416
475,1849,2017,4,269,17,15,96,1,457
502,1849,2017,5,475,25,19,96,1,269
191,1849,2017,6,502,23,21,120,1,475
275,1849,2017,7,191,11,17,40,1,502
283,1849,2017,8,275,17,16,108,1,191
199,1849,2017,9,283,16,17,96,1,275
135,1849,2017,10,199,12,16,29,2,283
12,1851,2017,1,12,12,1,12,12,1194
40,1851,2017,2,12,12,1,12,12,12
40,1851,2017,3,40,40,1,40,40,12
6,1851,2017,4,40,40,1,40,40,40
6,1851,2017,5,6,6,1,6,6,40
436,1851,2017,6,6,3,2,5,1,6
465,1851,2017,7,436,39,11,206,1,6
1603,1851,2017,8,465,31,15,200,1,436
1669,1851,2017,9,1603,64,25,335,2,465
3181,1851,2017,10,1669,64,26,305,2,1603
36,1853,2017,1,15,1,8,3,1,30
21,1853,2017,2,36,3,10,9,1,15
7,1853,2017,3,21,2,9,7,1,36
85,1853,2017,4,7,1,4,3,1,21
9,1853,2017,5,85,14,6,72,1,7
12,1853,2017,6,9,3,3,6,1,85
15,1853,2017,7,12,2,5,6,1,9
17,1853,2017,8,15,2,6,3,1,12
8,1853,2017,9,17,2,7,6,1,15
12,1853,2017,10,8,2,4,3,1,17
41,1854,2017,1,22,2,10,3,1,23
20,1854,2017,2,41,3,11,15,1,22
10,1854,2017,3,20,3,6,8,1,41
133,1854,2017,4,10,2,5,3,1,20
9,1854,2017,5,133,19,7,108,1,10
14,1854,2017,6,9,1,6,3,1,133
20,1854,2017,7,14,2,5,9,1,9
9,1854,2017,8,20,3,6,7,1,14
9,1854,2017,9,9,2,4,3,1,20
8,1854,2017,10,9,1,5,3,1,9
59,1855,2017,1,21,2,10,3,1,49
38,1855,2017,2,59,4,14,13,1,21
19,1855,2017,3,38,2,13,7,1,59
135,1855,2017,4,19,3,6,6,1,38
13,1855,2017,5,135,19,7,108,1,19
24,1855,2017,6,13,1,8,3,1,135
26,1855,2017,7,24,3,7,12,1,13
11,1855,2017,8,26,2,10,4,1,24
14,1855,2017,9,11,2,5,3,1,26
10,1855,2017,10,14,1,8,3,1,11
138,1856,2017,1,180,18,10,36,12,450
357,1856,2017,2,138,17,8,30,12,180
152,1856,2017,3,357,35,10,240,3,138
168,1856,2017,4,152,25,6,120,1,357
42,1856,2017,5,168,16,10,30,6,152
164,1856,2017,6,42,10,4,12,6,168
315,1856,2017,7,164,27,6,72,8,42
73,1856,2017,8,315,35,9,132,3,164
166,1856,2017,9,73,12,6,24,1,315
195,1856,2017,10,166,33,5,54,12,73
148,1857,2017,1,111,12,9,24,4,53
239,1857,2017,2,148,10,14,25,2,111
188,1857,2017,3,239,14,17,48,1,148
332,1857,2017,4,188,11,17,36,1,239
165,1857,2017,5,332,19,17,132,1,188
266,1857,2017,6,165,9,17,25,1,332
71,1857,2017,7,266,33,8,200,2,165
31,1857,2017,8,71,14,5,48,1,266
92,1857,2017,9,31,6,5,12,1,71
70,1857,2017,10,92,15,6,66,1,31
169,1858,2017,1,123,13,9,36,4,50
212,1858,2017,2,169,12,14,36,2,123
207,1858,2017,3,212,14,15,36,1,169
335,1858,2017,4,207,12,17,48,1,212
185,1858,2017,5,335,19,17,132,1,207
266,1858,2017,6,185,10,17,25,2,335
60,1858,2017,7,266,29,9,200,1,185
31,1858,2017,8,60,12,5,36,2,266
89,1858,2017,9,31,6,5,12,1,60
82,1858,2017,10,89,14,6,66,1,31
148,1859,2017,1,106,13,8,36,4,56
212,1859,2017,2,148,11,13,24,2,106
196,1859,2017,3,212,13,16,36,1,148
310,1859,2017,4,196,11,17,48,1,212
172,1859,2017,5,310,19,16,132,1,196
266,1859,2017,6,172,9,18,25,1,310
60,1859,2017,7,266,29,9,200,1,172
30,1859,2017,8,60,12,5,36,2,266
84,1859,2017,9,30,6,5,12,1,60
83,1859,2017,10,84,16,5,66,1,30
172,1860,2017,1,117,13,9,36,4,42
224,1860,2017,2,172,13,13,36,2,117
213,1860,2017,3,224,13,17,48,1,172
349,1860,2017,4,213,11,18,48,1,224
184,1860,2017,5,349,18,19,132,1,213
76,1860,2017,6,184,10,18,36,1,349
72,1860,2017,7,76,8,9,13,1,184
26,1860,2017,8,72,14,5,48,2,76
84,1860,2017,9,26,6,4,12,1,72
69,1860,2017,10,84,16,5,66,1,26
182,1861,2017,1,111,13,8,36,4,55
178,1861,2017,2,182,13,14,36,2,111
204,1861,2017,3,178,12,14,36,1,182
347,1861,2017,4,204,11,18,48,1,178
1706,1861,2017,5,347,19,18,132,1,204
265,1861,2017,6,1706,94,18,1515,1,347
60,1861,2017,7,265,33,8,200,2,1706
13,1861,2017,8,60,12,5,36,2,265
83,1861,2017,9,13,4,3,7,1,60
75,1861,2017,10,83,16,5,66,1,13
135,1862,2017,1,78,13,6,24,6,41
208,1862,2017,2,135,11,12,30,1,78
163,1862,2017,3,208,13,16,36,1,135
321,1862,2017,4,163,10,15,36,1,208
148,1862,2017,5,321,20,16,132,1,163
264,1862,2017,6,148,9,15,25,1,321
34,1862,2017,7,264,29,9,200,1,148
66,1862,2017,8,34,8,4,12,4,264
79,1862,2017,9,66,13,5,41,1,34
70,1862,2017,10,79,19,4,63,1,66
36,1863,2017,1,96,16,6,36,6,150
156,1863,2017,2,36,12,3,12,12,96
42,1863,2017,3,156,22,7,60,6,36
199,1863,2017,4,42,14,3,24,6,156
96,1863,2017,5,199,33,6,120,1,42
96,1863,2017,6,96,24,4,60,12,199
98,1863,2017,7,96,19,5,36,12,96
132,1863,2017,8,98,19,5,36,12,96
113,1863,2017,9,132,18,7,24,12,98
76,1863,2017,10,113,22,5,48,6,132
36,1864,2017,1,48,12,4,24,6,174
84,1864,2017,2,36,12,3,12,12,48
30,1864,2017,3,84,14,6,24,6,36
168,1864,2017,4,30,10,3,12,6,84
24,1864,2017,5,168,28,6,120,6,30
216,1864,2017,6,24,12,2,12,12,168
72,1864,2017,7,216,36,6,120,12,24
60,1864,2017,8,72,14,5,24,12,216
102,1864,2017,9,60,15,4,24,12,72
87,1864,2017,10,102,20,5,42,6,60
42,1865,2017,1,24,8,3,12,6,84
144,1865,2017,2,42,10,4,12,6,24
24,1865,2017,3,144,24,6,60,6,42
198,1865,2017,4,24,12,2,12,12,144
36,1865,2017,5,198,28,7,120,6,24
66,1865,2017,6,36,12,3,12,12,198
60,1865,2017,7,66,22,3,30,12,36
132,1865,2017,8,60,15,4,24,12,66
120,1865,2017,9,132,18,7,24,12,60
84,1865,2017,10,120,13,9,36,6,132
6,1869,2017,1,20,5,4,16,1,4
12,1869,2017,2,6,2,3,2,2,20
5,1869,2017,3,12,2,5,4,2,6
76,1869,2017,4,5,2,2,4,1,12
11,1869,2017,5,76,7,10,36,2,5
13,1869,2017,6,11,2,5,4,1,76
12,1869,2017,7,13,3,4,5,2,11
10,1869,2017,8,12,2,5,4,1,13
38,1869,2017,9,10,1,6,2,1,12
35,1869,2017,10,38,3,12,10,1,10
84,1871,2017,1,176,8,21,27,1,150
246,1871,2017,2,84,7,11,24,2,176
16,1871,2017,3,246,22,11,192,1,84
21,1871,2017,4,16,3,5,6,1,246
67,1871,2017,5,21,5,4,10,1,16
16,1871,2017,6,67,16,4,48,6,21
38,1871,2017,7,16,3,5,6,1,67
44,1871,2017,8,38,9,4,20,6,16
59,1871,2017,9,44,6,7,12,1,38
83,1871,2017,10,59,6,9,29,1,44
158,1872,2017,1,327,16,20,144,1,115
47,1872,2017,2,158,15,10,96,2,327
7,1872,2017,3,47,5,8,12,1,158
21,1872,2017,4,7,3,2,6,1,47
33,1872,2017,5,21,5,4,12,1,7
8,1872,2017,6,33,6,5,18,1,21
9,1872,2017,7,8,4,2,6,2,33
13,1872,2017,8,9,4,2,6,3,8
21,1872,2017,9,13,4,3,6,1,9
14,1872,2017,10,21,4,5,9,1,13
145,1873,2017,1,209,41,5,144,2,95
214,1873,2017,2,145,20,7,100,1,209
1,1873,2017,3,214,23,9,192,1,145
114,1873,2017,4,1,1,1,1,1,214
12,1873,2017,5,114,28,4,109,1,1
1,1873,2017,6,12,6,2,6,6,114
29,1873,2017,7,1,1,1,1,1,12
20,1873,2017,8,29,4,6,6,2,1
11,1873,2017,9,20,5,4,7,1,29
5,1873,2017,10,11,2,4,6,1,20
108,1876,2017,1,126,14,9,72,1,103
86,1876,2017,2,108,21,5,72,6,126
85,1876,2017,3,86,21,4,72,1,108
88,1876,2017,4,85,21,4,72,1,86
20,1876,2017,5,88,29,3,75,1,85
21,1876,2017,6,20,5,4,6,2,88
12,1876,2017,7,21,10,2,20,1,20
7,1876,2017,8,12,6,2,6,6,21
5,1876,2017,9,7,3,2,6,1,12
8,1876,2017,10,5,1,3,2,1,7
117,1878,2017,1,263,13,19,42,2,131
117,1878,2017,2,117,8,14,28,1,263
32,1878,2017,3,117,11,10,42,1,117
31,1878,2017,4,32,5,6,12,1,117
74,1878,2017,5,31,6,5,12,2,32
12,1878,2017,6,74,18,4,56,6,31
28,1878,2017,7,12,6,2,8,4,74
44,1878,2017,8,28,4,6,6,1,12
59,1878,2017,9,44,7,6,24,1,28
8,1878,2017,10,59,6,9,16,1,44
168,1879,2017,1,132,16,8,60,4,73
241,1879,2017,2,168,12,13,36,1,132
210,1879,2017,3,241,17,14,48,3,168
386,1879,2017,4,210,14,15,28,1,241
150,1879,2017,5,386,27,14,156,1,210
182,1879,2017,6,150,16,9,48,1,386
89,1879,2017,7,182,15,12,48,1,150
120,1879,2017,8,89,14,6,29,12,182
135,1879,2017,9,120,24,5,72,12,89
396,1879,2017,10,135,13,10,26,1,120
45,1880,2017,1,5,1,4,2,1,16
33,1880,2017,2,45,5,9,12,2,5
12,1880,2017,3,33,3,11,4,1,45
73,1880,2017,4,12,2,5,4,1,33
26,1880,2017,5,73,14,5,59,1,12
25,1880,2017,6,26,3,7,5,3,73
43,1880,2017,7,25,5,5,12,2,26
9,1880,2017,8,43,5,8,13,1,25
42,1880,2017,9,9,1,5,4,1,43
57,1880,2017,10,42,6,7,16,2,9
272,1889,2017,1,28,14,2,24,4,130
118,1889,2017,2,272,27,10,144,1,28
79,1889,2017,3,118,19,6,34,6,272
108,1889,2017,4,79,15,5,24,3,118
55,1889,2017,5,108,18,6,48,4,79
122,1889,2017,6,55,13,4,32,3,108
109,1889,2017,7,122,24,5,48,2,55
135,1889,2017,8,109,18,6,48,3,122
102,1889,2017,9,135,19,7,48,4,109
127,1889,2017,10,102,14,7,28,4,135
20,1890,2017,1,97,19,5,56,2,159
213,1890,2017,2,20,4,5,12,1,97
89,1890,2017,3,213,30,7,144,4,20
30,1890,2017,4,89,9,9,17,1,213
13,1890,2017,5,30,5,6,12,1,89
26,1890,2017,6,13,6,2,12,1,30
49,1890,2017,7,26,6,4,12,1,13
123,1890,2017,8,49,12,4,13,12,26
52,1890,2017,9,123,12,10,24,1,49
64,1890,2017,10,52,10,5,24,1,123
328,1892,2017,1,651,40,16,144,2,601
917,1892,2017,2,328,27,12,120,1,651
284,1892,2017,3,917,50,18,264,2,328
370,1892,2017,4,284,20,14,48,2,917
506,1892,2017,5,370,24,15,54,1,284
284,1892,2017,6,506,42,12,240,1,370
676,1892,2017,7,284,17,16,50,1,506
889,1892,2017,8,676,42,16,264,1,284
