Id,AvailableStock,CatalogBrandId,CatalogTypeId,Description,MaxStockThreshold,Name,OnReorder,PictureFileName,PictureUri,Price,RestockThreshold,TagsJson
3141,2,100,100,PINK RIVIERA HANDBAG,0,PINK RIVIERA HANDBAG,0,NULL,NULL,1.25,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[],""agram"":""riviera"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""handbag"",""yzgram"":""riviera-handbag"",""ProductId"":3141,""Description"":""PINK RIVIERA HANDBAG"",""tagrams"":[""handbag"",""pink"",""riviera"",""riviera-handbag""]}"
3142,4,100,100,SILVER DISCO HANDBAG,2,SILVER DISCO HANDBAG,0,NULL,NULL,1.95,1,"{""color"":[""silver""],""size"":[],""quantity"":[],""shape"":[],""agram"":""disco"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""handbag"",""yzgram"":""disco-handbag"",""ProductId"":3142,""Description"":""SILVER DISCO HANDBAG"",""tagrams"":[""disco"",""disco-handbag"",""handbag"",""silver""]}"
3143,6,100,100,BLUE DISCO HANDBAG,2,BLUE DISCO HANDBAG,0,NULL,NULL,1.95,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""disco"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""handbag"",""yzgram"":""disco-handbag"",""ProductId"":3143,""Description"":""BLUE DISCO HANDBAG"",""tagrams"":[""blue"",""disco"",""disco-handbag"",""handbag""]}"
3144,8,100,100,PINK DISCO HANDBAG,0,PINK DISCO HANDBAG,0,NULL,NULL,1.95,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[],""agram"":""disco"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""handbag"",""yzgram"":""disco-handbag"",""ProductId"":3144,""Description"":""PINK DISCO HANDBAG"",""tagrams"":[""disco"",""disco-handbag"",""handbag"",""pink""]}"
3145,0,100,100,NEW BAROQUE BLACK PHOTO ALBUM,0,NEW BAROQUE BLACK PHOTO ALBUM,0,NULL,NULL,2.95,1,"{""color"":[""black""],""size"":[],""quantity"":[],""shape"":[""baroque""],""agram"":""photo"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""album"",""yzgram"":""photo-album"",""ProductId"":3145,""Description"":""NEW BAROQUE BLACK PHOTO ALBUM"",""tagrams"":[""album"",""baroque"",""black"",""photo"",""photo-album""]}"
3146,4,100,100,BLUE GEISHA GIRL,1,BLUE GEISHA GIRL,0,NULL,NULL,3.75,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""geisha"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""girl"",""yzgram"":""geisha-girl"",""ProductId"":3146,""Description"":""BLUE GEISHA GIRL"",""tagrams"":[""blue"",""geisha"",""geisha-girl"",""girl""]}"
3147,3,100,100,GREEN GEISHA GIRL,1,GREEN GEISHA GIRL,0,NULL,NULL,3.75,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[],""agram"":""geisha"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""girl"",""yzgram"":""geisha-girl"",""ProductId"":3147,""Description"":""GREEN GEISHA GIRL"",""tagrams"":[""geisha"",""geisha-girl"",""girl"",""green""]}"
3148,10,100,100,TEATIME FUNKY FLOWER BACKPACK FOR 2,2,TEATIME FUNKY FLOWER BACKPACK FOR 2,0,NULL,NULL,16.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""flower""],""agram"":""teatime"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""backpack"",""yzgram"":""teatime-backpack"",""ProductId"":3148,""Description"":""TEATIME FUNKY FLOWER BACKPACK FOR 2"",""tagrams"":[""backpack"",""flower"",""teatime"",""teatime-backpack""]}"
3149,8,100,100,FUNKY FLOWER PICNIC BAG FOR 4,2,FUNKY FLOWER PICNIC BAG FOR 4,0,NULL,NULL,16.95,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""flower""],""agram"":""picnic"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""bag"",""yzgram"":""picnic-bag"",""ProductId"":3149,""Description"":""FUNKY FLOWER PICNIC BAG FOR 4"",""tagrams"":[""bag"",""flower"",""picnic"",""picnic-bag""]}"
3150,2,100,100,BLUE TRAVEL FIRST AID KIT,0,BLUE TRAVEL FIRST AID KIT,0,NULL,NULL,1.65,1,"{""color"":[""blue""],""size"":[],""quantity"":[""kit""],""shape"":[""first""],""agram"":""travel"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""aid"",""yzgram"":""travel-aid"",""ProductId"":3150,""Description"":""BLUE TRAVEL FIRST AID KIT"",""tagrams"":[""aid"",""blue"",""first"",""kit"",""travel"",""travel-aid""]}"
3151,7,100,100,GREEN SQUARE COMPACT MIRROR,0,GREEN SQUARE COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[""square""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3151,""Description"":""GREEN SQUARE COMPACT MIRROR"",""tagrams"":[""compact"",""compact-mirror"",""green"",""mirror"",""square""]}"
3152,2,100,100,BLUE SQUARE COMPACT MIRROR,0,BLUE SQUARE COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""square""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3152,""Description"":""BLUE SQUARE COMPACT MIRROR"",""tagrams"":[""blue"",""compact"",""compact-mirror"",""mirror"",""square""]}"
3153,9,100,100,GREEN HEART COMPACT MIRROR,0,GREEN HEART COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3153,""Description"":""GREEN HEART COMPACT MIRROR"",""tagrams"":[""compact"",""compact-mirror"",""green"",""heart"",""mirror""]}"
3154,7,100,100,BLUE HEART COMPACT MIRROR,2,BLUE HEART COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3154,""Description"":""BLUE HEART COMPACT MIRROR"",""tagrams"":[""blue"",""compact"",""compact-mirror"",""heart"",""mirror""]}"
3155,2,100,100,PINK ROUND COMPACT MIRROR,2,PINK ROUND COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""round""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3155,""Description"":""PINK ROUND COMPACT MIRROR"",""tagrams"":[""compact"",""compact-mirror"",""mirror"",""pink"",""round""]}"
3156,1,100,100,GREEN ROUND COMPACT MIRROR,0,GREEN ROUND COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[""round""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3156,""Description"":""GREEN ROUND COMPACT MIRROR"",""tagrams"":[""compact"",""compact-mirror"",""green"",""mirror"",""round""]}"
3157,7,100,100,BLUE ROUND COMPACT MIRROR,0,BLUE ROUND COMPACT MIRROR,0,NULL,NULL,1.25,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""round""],""agram"":""compact"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""mirror"",""yzgram"":""compact-mirror"",""ProductId"":3157,""Description"":""BLUE ROUND COMPACT MIRROR"",""tagrams"":[""blue"",""compact"",""compact-mirror"",""mirror"",""round""]}"
3158,10,100,100,ASSORTED COLOUR BIRD ORNAMENT,1,ASSORTED COLOUR BIRD ORNAMENT,0,NULL,NULL,1.69,1,"{""color"":[""colour""],""size"":[],""quantity"":[""assorted""],""shape"":[""bird""],""agram"":""ornament"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3158,""Description"":""ASSORTED COLOUR BIRD ORNAMENT"",""tagrams"":[""assorted"",""bird"",""colour"",""ornament""]}"
3159,9,100,100,WHITE WIRE EGG HOLDER,0,WHITE WIRE EGG HOLDER,0,NULL,NULL,7.50,1,"{""color"":[""white""],""size"":[],""quantity"":[],""shape"":[],""agram"":""wire"",""bgram"":""egg"",""abgram"":""wire-egg"",""ygram"":null,""zgram"":""holder"",""yzgram"":""egg-holder"",""ProductId"":3159,""Description"":""WHITE WIRE EGG HOLDER"",""tagrams"":[""egg"",""egg-holder"",""holder"",""white"",""wire"",""wire-egg""]}"
3160,1,100,100,BLUE WIRE SPIRAL CANDLE HOLDER,1,BLUE WIRE SPIRAL CANDLE HOLDER,0,3160.jpg,NULL,6.35,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""wire"",""bgram"":""spiral"",""abgram"":""wire-spiral"",""ygram"":""candle"",""zgram"":""holder"",""yzgram"":""candle-holder"",""ProductId"":3160,""Description"":""BLUE WIRE SPIRAL CANDLE HOLDER"",""tagrams"":[""blue"",""candle"",""candle-holder"",""holder"",""spiral"",""wire"",""wire-spiral""]}"
3161,0,100,100,GREEN WIRE STANDING CANDLE HOLDER,0,GREEN WIRE STANDING CANDLE HOLDER,0,NULL,NULL,3.75,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[],""agram"":""wire"",""bgram"":""standing"",""abgram"":""wire-standing"",""ygram"":""candle"",""zgram"":""holder"",""yzgram"":""candle-holder"",""ProductId"":3161,""Description"":""GREEN WIRE STANDING CANDLE HOLDER"",""tagrams"":[""candle"",""candle-holder"",""green"",""holder"",""standing"",""wire"",""wire-standing""]}"
3162,2,100,100,ANT WHITE WIRE HEART SPIRAL,2,ANT WHITE WIRE HEART SPIRAL,0,NULL,NULL,1.95,1,"{""color"":[""white""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""ant"",""bgram"":""wire"",""abgram"":""ant-wire"",""ygram"":null,""zgram"":""spiral"",""yzgram"":""wire-spiral"",""ProductId"":3162,""Description"":""ANT WHITE WIRE HEART SPIRAL"",""tagrams"":[""ant"",""ant-wire"",""heart"",""spiral"",""white"",""wire"",""wire-spiral""]}"
3163,3,100,100,YELLOW FLOWERS FELT HANDBAG KIT,1,YELLOW FLOWERS FELT HANDBAG KIT,0,NULL,NULL,2.10,1,"{""color"":[""yellow""],""size"":[],""quantity"":[""kit""],""shape"":[""flowers""],""agram"":""handbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3163,""Description"":""YELLOW FLOWERS FELT HANDBAG KIT"",""tagrams"":[""flowers"",""handbag"",""kit"",""yellow""]}"
3164,3,100,100,PINK BUTTERFLY CUSHION COVER,1,PINK BUTTERFLY CUSHION COVER,0,3164.jpg,NULL,4.95,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""butterfly""],""agram"":""cushion"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cover"",""yzgram"":""cushion-cover"",""ProductId"":3164,""Description"":""PINK BUTTERFLY CUSHION COVER"",""tagrams"":[""butterfly"",""cover"",""cushion"",""cushion-cover"",""pink""]}"
3165,9,100,100,PINK BUTTERFLY CUSHION COVER,1,PINK BUTTERFLY CUSHION COVER,0,NULL,NULL,1.95,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""butterfly""],""agram"":""cushion"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cover"",""yzgram"":""cushion-cover"",""ProductId"":3165,""Description"":""PINK BUTTERFLY CUSHION COVER"",""tagrams"":[""butterfly"",""cover"",""cushion"",""cushion-cover"",""pink""]}"
3166,9,100,100,PINK YELLOW PATCH CUSHION COVER,1,PINK YELLOW PATCH CUSHION COVER,0,NULL,NULL,7.65,1,"{""color"":[""pink"",""yellow""],""size"":[],""quantity"":[],""shape"":[],""agram"":""patch"",""bgram"":""cushion"",""abgram"":""patch-cushion"",""ygram"":null,""zgram"":""cover"",""yzgram"":""cushion-cover"",""ProductId"":3166,""Description"":""PINK YELLOW PATCH CUSHION COVER"",""tagrams"":[""cover"",""cushion"",""cushion-cover"",""patch"",""patch-cushion"",""pink"",""yellow""]}"
3167,5,100,100,PINK PAISLEY CUSHION COVER,0,PINK PAISLEY CUSHION COVER,0,NULL,NULL,5.95,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[],""agram"":""cushion"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cover"",""yzgram"":""cushion-cover"",""ProductId"":3167,""Description"":""PINK PAISLEY CUSHION COVER"",""tagrams"":[""cover"",""cushion"",""cushion-cover"",""paisley"",""pink""]}"
3168,5,100,100,PINK ROSE WASHBAG,0,PINK ROSE WASHBAG,0,NULL,NULL,3.75,1,"{""color"":[""pink"",""rose""],""size"":[],""quantity"":[],""shape"":[],""agram"":""washbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3168,""Description"":""PINK ROSE WASHBAG"",""tagrams"":[""pink"",""rose"",""washbag""]}"
3169,4,100,100,GREEN ROSE WASHBAG,0,GREEN ROSE WASHBAG,0,NULL,NULL,3.75,1,"{""color"":[""green"",""rose""],""size"":[],""quantity"":[],""shape"":[],""agram"":""washbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3169,""Description"":""GREEN ROSE WASHBAG"",""tagrams"":[""green"",""rose"",""washbag""]}"
3170,6,100,100,SOFT PINK ROSE TOWEL,2,SOFT PINK ROSE TOWEL,0,NULL,NULL,4.65,1,"{""color"":[""pink"",""rose""],""size"":[],""quantity"":[],""shape"":[],""agram"":""towel"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3170,""Description"":""SOFT PINK ROSE TOWEL"",""tagrams"":[""pink"",""rose"",""towel""]}"
3171,4,100,100,MINT GREEN ROSE TOWEL,2,MINT GREEN ROSE TOWEL,0,NULL,NULL,4.65,1,"{""color"":[""green"",""rose""],""size"":[],""quantity"":[],""shape"":[],""agram"":""mint"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""towel"",""yzgram"":""mint-towel"",""ProductId"":3171,""Description"":""MINT GREEN ROSE TOWEL"",""tagrams"":[""green"",""mint"",""mint-towel"",""rose"",""towel""]}"
3172,8,100,100,HAND TOWEL PINK FLOWER AND DAISY,2,HAND TOWEL PINK FLOWER AND DAISY,0,NULL,NULL,4.13,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""daisy"",""flower""],""agram"":""hand"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""towel"",""yzgram"":""hand-towel"",""ProductId"":3172,""Description"":""HAND TOWEL PINK FLOWER AND DAISY"",""tagrams"":[""daisy"",""flower"",""hand"",""hand-towel"",""pink"",""towel""]}"
3173,1,100,100,HAND TOWEL PALE BLUE W FLOWERS,1,HAND TOWEL PALE BLUE W FLOWERS,0,NULL,NULL,4.95,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""flowers""],""agram"":""hand"",""bgram"":""towel"",""abgram"":""hand-towel"",""ygram"":null,""zgram"":""pale"",""yzgram"":""towel-pale"",""ProductId"":3173,""Description"":""HAND TOWEL PALE BLUE W FLOWERS"",""tagrams"":[""blue"",""flowers"",""hand"",""hand-towel"",""pale"",""towel"",""towel-pale""]}"
3174,2,100,100,WHITE HAND TOWEL WITH BUTTERFLY,1,WHITE HAND TOWEL WITH BUTTERFLY,0,NULL,NULL,5.95,1,"{""color"":[""white""],""size"":[],""quantity"":[],""shape"":[""butterfly""],""agram"":""hand"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""towel"",""yzgram"":""hand-towel"",""ProductId"":3174,""Description"":""WHITE HAND TOWEL WITH BUTTERFLY"",""tagrams"":[""butterfly"",""hand"",""hand-towel"",""towel"",""white""]}"
3175,10,100,100,BLUE CUSHION COVER WITH FLOWER,1,BLUE CUSHION COVER WITH FLOWER,0,NULL,NULL,6.95,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""flower""],""agram"":""cushion"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cover"",""yzgram"":""cushion-cover"",""ProductId"":3175,""Description"":""BLUE CUSHION COVER WITH FLOWER"",""tagrams"":[""blue"",""cover"",""cushion"",""cushion-cover"",""flower""]}"
3176,0,100,100,PINK FLOWER FABRIC PONY,1,PINK FLOWER FABRIC PONY,0,NULL,NULL,3.75,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""flower""],""agram"":""fabric"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""pony"",""yzgram"":""fabric-pony"",""ProductId"":3176,""Description"":""PINK FLOWER FABRIC PONY"",""tagrams"":[""fabric"",""fabric-pony"",""flower"",""pink"",""pony""]}"
3177,0,100,100,CREAM AND PINK FLOWERS PONY,0,CREAM AND PINK FLOWERS PONY,0,NULL,NULL,3.75,1,"{""color"":[""cream"",""pink""],""size"":[],""quantity"":[],""shape"":[""flowers""],""agram"":""pony"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3177,""Description"":""CREAM AND PINK FLOWERS PONY"",""tagrams"":[""cream"",""flowers"",""pink"",""pony""]}"
3178,5,100,100,PINK BUTTERFLY WASHBAG,2,PINK BUTTERFLY WASHBAG,0,NULL,NULL,4.25,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""butterfly""],""agram"":""washbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3178,""Description"":""PINK BUTTERFLY WASHBAG"",""tagrams"":[""butterfly"",""pink"",""washbag""]}"
3179,6,100,100,WAKE UP COCKEREL CALENDAR SIGN,1,WAKE UP COCKEREL CALENDAR SIGN,0,NULL,NULL,3.75,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""wake"",""bgram"":""cockerel"",""abgram"":""wake-cockerel"",""ygram"":""calendar"",""zgram"":""sign"",""yzgram"":""calendar-sign"",""ProductId"":3179,""Description"":""WAKE UP COCKEREL CALENDAR SIGN"",""tagrams"":[""calendar"",""calendar-sign"",""cockerel"",""sign"",""wake"",""wake-cockerel""]}"
3180,3,100,100,PSYCHEDELIC METAL SIGN CALENDAR,0,PSYCHEDELIC METAL SIGN CALENDAR,0,NULL,NULL,0.79,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""psychedelic"",""bgram"":""sign"",""abgram"":""psychedelic-sign"",""ygram"":null,""zgram"":""calendar"",""yzgram"":""sign-calendar"",""ProductId"":3180,""Description"":""PSYCHEDELIC METAL SIGN CALENDAR"",""tagrams"":[""calendar"",""metal"",""psychedelic"",""psychedelic-sign"",""sign"",""sign-calendar""]}"
3181,4,100,100,LA PALMIERA WALL THERMOMETER,2,LA PALMIERA WALL THERMOMETER,0,3181.jpg,NULL,2.55,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""palmiera"",""bgram"":""wall"",""abgram"":""palmiera-wall"",""ygram"":null,""zgram"":""thermometer"",""yzgram"":""wall-thermometer"",""ProductId"":3181,""Description"":""LA PALMIERA WALL THERMOMETER"",""tagrams"":[""palmiera"",""palmiera-wall"",""thermometer"",""wall"",""wall-thermometer""]}"
3182,7,100,100,PSYCHEDELIC WALL THERMOMETER,1,PSYCHEDELIC WALL THERMOMETER,0,3182.jpg,NULL,0.79,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""psychedelic"",""bgram"":""wall"",""abgram"":""psychedelic-wall"",""ygram"":null,""zgram"":""thermometer"",""yzgram"":""wall-thermometer"",""ProductId"":3182,""Description"":""PSYCHEDELIC WALL THERMOMETER"",""tagrams"":[""psychedelic"",""psychedelic-wall"",""thermometer"",""wall"",""wall-thermometer""]}"
3183,2,100,100,WAKE UP COCKEREL TILE COASTER,0,WAKE UP COCKEREL TILE COASTER,0,NULL,NULL,0.29,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""wake"",""bgram"":""cockerel"",""abgram"":""wake-cockerel"",""ygram"":null,""zgram"":""coaster"",""yzgram"":""cockerel-coaster"",""ProductId"":3183,""Description"":""WAKE UP COCKEREL TILE COASTER"",""tagrams"":[""coaster"",""cockerel"",""cockerel-coaster"",""tile"",""wake"",""wake-cockerel""]}"
3184,4,100,100,LA PALMIERA TILE COASTER,0,LA PALMIERA TILE COASTER,0,NULL,NULL,0.29,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""palmiera"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""coaster"",""yzgram"":""palmiera-coaster"",""ProductId"":3184,""Description"":""LA PALMIERA TILE COASTER"",""tagrams"":[""coaster"",""palmiera"",""palmiera-coaster"",""tile""]}"
3185,4,100,100,FLOWERS TILE COASTER,1,FLOWERS TILE COASTER,0,NULL,NULL,0.29,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""flowers"",""tile""],""agram"":""coaster"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3185,""Description"":""FLOWERS TILE COASTER"",""tagrams"":[""coaster"",""flowers"",""tile""]}"
3186,5,100,100,PSYCHEDELIC TILE COASTER,2,PSYCHEDELIC TILE COASTER,0,NULL,NULL,0.29,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""psychedelic"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""coaster"",""yzgram"":""psychedelic-coaster"",""ProductId"":3186,""Description"":""PSYCHEDELIC TILE COASTER"",""tagrams"":[""coaster"",""psychedelic"",""psychedelic-coaster"",""tile""]}"
3187,9,100,100,WAKE UP COCKEREL TILE HOOK,0,WAKE UP COCKEREL TILE HOOK,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""wake"",""bgram"":""cockerel"",""abgram"":""wake-cockerel"",""ygram"":null,""zgram"":""hook"",""yzgram"":""cockerel-hook"",""ProductId"":3187,""Description"":""WAKE UP COCKEREL TILE HOOK"",""tagrams"":[""cockerel"",""cockerel-hook"",""hook"",""tile"",""wake"",""wake-cockerel""]}"
3188,1,100,100,LA PALMIERA TILE HOOK,0,LA PALMIERA TILE HOOK,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""palmiera"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""hook"",""yzgram"":""palmiera-hook"",""ProductId"":3188,""Description"":""LA PALMIERA TILE HOOK"",""tagrams"":[""hook"",""palmiera"",""palmiera-hook"",""tile""]}"
3189,0,100,100,FLOWERS TILE HOOK,1,FLOWERS TILE HOOK,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""flowers"",""tile""],""agram"":""hook"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3189,""Description"":""FLOWERS TILE HOOK"",""tagrams"":[""flowers"",""hook"",""tile""]}"
3190,8,100,100,PSYCHEDELIC TILE HOOK,2,PSYCHEDELIC TILE HOOK,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""tile""],""agram"":""psychedelic"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""hook"",""yzgram"":""psychedelic-hook"",""ProductId"":3190,""Description"":""PSYCHEDELIC TILE HOOK"",""tagrams"":[""hook"",""psychedelic"",""psychedelic-hook"",""tile""]}"
3191,9,100,100,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,1,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0,NULL,NULL,0.19,1,"{""color"":[],""size"":[],""quantity"":[""asstd""],""shape"":[""flowers""],""agram"":""fruit"",""bgram"":""fridge"",""abgram"":""fruit-fridge"",""ygram"":null,""zgram"":""magnets"",""yzgram"":""fridge-magnets"",""ProductId"":3191,""Description"":""ASSTD FRUIT+FLOWERS FRIDGE MAGNETS"",""tagrams"":[""asstd"",""flowers"",""fridge"",""fridge-magnets"",""fruit"",""fruit-fridge"",""magnets""]}"
3192,4,100,100,PINK SCOTTIE DOG W FLOWER PATTERN,2,PINK SCOTTIE DOG W FLOWER PATTERN,0,NULL,NULL,2.55,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[""dog"",""flower""],""agram"":""scottie"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""pattern"",""yzgram"":""scottie-pattern"",""ProductId"":3192,""Description"":""PINK SCOTTIE DOG W FLOWER PATTERN"",""tagrams"":[""dog"",""flower"",""pattern"",""pink"",""scottie"",""scottie-pattern""]}"
3193,1,100,100,BLUE SCOTTIE DOG W FLOWER PATTERN,0,BLUE SCOTTIE DOG W FLOWER PATTERN,0,NULL,NULL,2.55,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""dog"",""flower""],""agram"":""scottie"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""pattern"",""yzgram"":""scottie-pattern"",""ProductId"":3193,""Description"":""BLUE SCOTTIE DOG W FLOWER PATTERN"",""tagrams"":[""blue"",""dog"",""flower"",""pattern"",""scottie"",""scottie-pattern""]}"
3194,9,100,100,SET OF 6 KASHMIR FOLKART BAUBLES,0,SET OF 6 KASHMIR FOLKART BAUBLES,0,NULL,NULL,1.65,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""kashmir"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""baubles"",""yzgram"":""kashmir-baubles"",""ProductId"":3194,""Description"":""SET OF 6 KASHMIR FOLKART BAUBLES"",""tagrams"":[""baubles"",""kashmir"",""kashmir-baubles"",""set""]}"
3195,5,100,100,MULTI COLOUR SILVER T-LIGHT HOLDER,0,MULTI COLOUR SILVER T-LIGHT HOLDER,0,NULL,NULL,0.85,1,"{""color"":[""colour"",""light"",""silver""],""size"":[],""quantity"":[""multi""],""shape"":[],""agram"":""holder"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3195,""Description"":""MULTI COLOUR SILVER T-LIGHT HOLDER"",""tagrams"":[""colour"",""holder"",""light"",""multi"",""silver""]}"
3196,4,100,100,ANTIQUE SILVER T-LIGHT GLASS,2,ANTIQUE SILVER T-LIGHT GLASS,0,NULL,NULL,1.25,1,"{""color"":[""light"",""silver""],""size"":[],""quantity"":[],""shape"":[""antique""],""agram"":null,""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":3196,""Description"":""ANTIQUE SILVER T-LIGHT GLASS"",""tagrams"":[""antique"",""glass"",""light"",""silver""]}"
